date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:50:46	17704/17704	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:50:53%20GMT	http://www.movimentohermes.com.br/projetos/fomento-a-encontro-de-estudantes-de-engenharia.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/fomento-a-encontro-de-estudantes-de-engenharia.html	(from )
11:50:46	15911/15911	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:50:54%20GMT	http://www.movimentohermes.com.br/projetos/rodada-de-debates.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/rodada-de-debates.html	(from )
11:50:47	12584/12584	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:50:54%20GMT	http://www.movimentohermes.com.br/projetos/recepcao-dos-calouros-da-escola-de-engenharia.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/recepcao-dos-calouros-da-escola-de-engenharia.html	(from )
11:50:47	37162/37162	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:50:55%20GMT	http://www.movimentohermes.com.br/projetos/ceue-te-integra.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/ceue-te-integra.html	(from )
11:50:48	17585/17585	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:50:55%20GMT	http://www.movimentohermes.com.br/projetos/ceue-rock-festival.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/ceue-rock-festival.html	(from )
11:50:48	17144/17144	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:50:56%20GMT	http://www.movimentohermes.com.br/projetos/gerenciamento-de-contatos-com-cas-e-das-de-engenharia-do-brasil.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/gerenciamento-de-contatos-com-cas-e-das-de-engenharia-do-brasil.html	(from )
11:50:49	17350/17350	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:50:56%20GMT	http://www.movimentohermes.com.br/projetos/ceue-te-emprega.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/ceue-te-emprega.html	(from )
11:50:49	12697/12697	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:50:57%20GMT	http://www.movimentohermes.com.br/projetos/relacoes-institucionais-industriais-e-sindicais-do-ceue.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/relacoes-institucionais-industriais-e-sindicais-do-ceue.html	(from )
11:50:49	17715/17715	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:50:57%20GMT	http://www.movimentohermes.com.br/projetos/ceue-ajuda-a-escolher-teu-curso.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/ceue-ajuda-a-escolher-teu-curso.html	(from )
11:50:50	14271/14271	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:50:58%20GMT	http://www.movimentohermes.com.br/projetos/ceue-apoia-tua-moradia.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/ceue-apoia-tua-moradia.html	(from )
11:50:50	12855/12855	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:50:58%20GMT	http://www.movimentohermes.com.br/projetos/resgate-do-passado-da-escola-de-engenhariaresgate-do-passado-da-escola-de-engenharia.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/resgate-do-passado-da-escola-de-engenhariaresgate-do-passado-da-escola-de-engenharia.html	(from )
11:50:51	12701/12701	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:50:58%20GMT	http://www.movimentohermes.com.br/projetos/conscientizacao-social-de-alunos-da-escola-de-engenharia.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/conscientizacao-social-de-alunos-da-escola-de-engenharia.html	(from )
11:50:51	16897/16897	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:50:59%20GMT	http://www.movimentohermes.com.br/projetos/apoio-a-novos-projetos-do-ceue.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/apoio-a-novos-projetos-do-ceue.html	(from )
11:50:52	14252/14252	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:50:59%20GMT	http://www.movimentohermes.com.br/projetos/oficina-de-projetos.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/oficina-de-projetos.html	(from )
11:50:52	16482/16482	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:51:00%20GMT	http://www.movimentohermes.com.br/projetos/desenvolvimento-de-software.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/desenvolvimento-de-software.html	(from )
11:50:53	16180/16180	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:51:00%20GMT	http://www.movimentohermes.com.br/projetos/grafica-do-ceue.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/grafica-do-ceue.html	(from )
11:50:53	14079/14079	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:51:01%20GMT	http://www.movimentohermes.com.br/projetos/fontes-de-renda-do-ceue.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/fontes-de-renda-do-ceue.html	(from )
11:50:54	16402/16402	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:51:01%20GMT	http://www.movimentohermes.com.br/projetos/relatorias-de-gestao-do-ceue.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/relatorias-de-gestao-do-ceue.html	(from )
11:50:54	12605/12605	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:51:02%20GMT	http://www.movimentohermes.com.br/projetos/gerenciamento-de-prestadores-de-servico-do-ceue.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/gerenciamento-de-prestadores-de-servico-do-ceue.html	(from )
11:50:54	14338/14338	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:51:02%20GMT	http://www.movimentohermes.com.br/projetos/divulgacao-de-gerenciamento-de-entidades-academicas.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/divulgacao-de-gerenciamento-de-entidades-academicas.html	(from )
11:50:55	12763/12763	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:51:03%20GMT	http://www.movimentohermes.com.br/projetos/cadastro-dos-alunos-e-ex-alunos-da-escola-de-engenharia.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/cadastro-dos-alunos-e-ex-alunos-da-escola-de-engenharia.html	(from )
11:50:55	12688/12688	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:51:03%20GMT	http://www.movimentohermes.com.br/projetos/gerenciamento-de-contatos-externos-do-ceue-e-subcentros.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/gerenciamento-de-contatos-externos-do-ceue-e-subcentros.html	(from )
11:50:56	21192/21192	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:51:03%20GMT	http://www.movimentohermes.com.br/projetos/ceue-pre-vestibular-popular.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/ceue-pre-vestibular-popular.html	(from )
11:50:56	16254/16254	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:51:04%20GMT	http://www.movimentohermes.com.br/projetos/ceue-apoia-teu-pre-vestibular-popular.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/ceue-apoia-teu-pre-vestibular-popular.html	(from )
11:50:57	12631/12631	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:51:04%20GMT	http://www.movimentohermes.com.br/projetos/ceue-procura-os-direitos-do-movimento-estudantil.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/ceue-procura-os-direitos-do-movimento-estudantil.html	(from )
11:50:57	12261/12261	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:51:05%20GMT	http://www.movimentohermes.com.br/projetos/jornal-do-ceue.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/projetos/jornal-do-ceue.html	(from )
11:50:57	724/724	---M--	200	added ('OK')	image/png	etag:%22187003d-2d4-491edceb3a900%22	http://www.movimentohermes.com.br/modules/mod_jatwitter/assets/images/twitter-16x16.png	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/modules/mod_jatwitter/assets/images/twitter-16x16.png	(from )
11:50:58	10556/10556	---MC-	200	added ('OK')	text/html	date:Sun,%2005%20Dec%202010%2013:51:06%20GMT	http://www.movimentohermes.com.br/login.html	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/login.html	(from )
11:50:58	1468/1468	---M--	404	error ('Componente%20não%20encontrado')	text/html	date:Sun,%2005%20Dec%202010%2013:51:06%20GMT	http://www.movimentohermes.com.br/modules/mod_ja_contentslide/assets/css/corner-br.gif	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/modules/mod_ja_contentslide/assets/css/corner-br.58.delayed	(from http://www.movimentohermes.com.br/)
11:50:59	1468/1468	---M--	404	error ('Componente%20não%20encontrado')	text/html	date:Sun,%2005%20Dec%202010%2013:51:06%20GMT	http://www.movimentohermes.com.br/modules/mod_ja_contentslide/assets/css/corner-bl.gif	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/modules/mod_ja_contentslide/assets/css/corner-bl.59.delayed	(from http://www.movimentohermes.com.br/)
11:50:59	1468/1468	---M--	404	error ('Componente%20não%20encontrado')	text/html	date:Sun,%2005%20Dec%202010%2013:51:07%20GMT	http://www.movimentohermes.com.br/modules/mod_ja_contentslide/assets/css/corner-tr.gif	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/modules/mod_ja_contentslide/assets/css/corner-tr.5a.delayed	(from http://www.movimentohermes.com.br/)
11:50:59	1468/1468	---M--	404	error ('Componente%20não%20encontrado')	text/html	date:Sun,%2005%20Dec%202010%2013:51:07%20GMT	http://www.movimentohermes.com.br/modules/mod_ja_contentslide/assets/css/corner-tl.gif	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/modules/mod_ja_contentslide/assets/css/corner-tl.5b.delayed	(from http://www.movimentohermes.com.br/)
11:51:00	2664/2664	---M--	200	added ('OK')	image/gif	etag:%22187802d-a68-491edce952480%22	http://www.movimentohermes.com.br/modules/mod_jaslideshow2/assets/arrow-l.gif	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/modules/mod_jaslideshow2/assets/arrow-l.gif	(from http://www.movimentohermes.com.br/)
11:51:00	2655/2655	---M--	200	added ('OK')	image/gif	etag:%22187802b-a5f-491edce952480%22	http://www.movimentohermes.com.br/modules/mod_jaslideshow2/assets/arrow-r.gif	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/modules/mod_jaslideshow2/assets/arrow-r.gif	(from http://www.movimentohermes.com.br/)
11:51:00	49/49	---M--	200	added ('OK')	image/gif	etag:%221878027-31-491edce952480%22	http://www.movimentohermes.com.br/modules/mod_jaslideshow2/assets/arrow-ri.gif	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/modules/mod_jaslideshow2/assets/arrow-ri.gif	(from http://www.movimentohermes.com.br/)
11:51:00	49/49	---M--	200	added ('OK')	image/gif	etag:%221878030-31-491edce952480%22	http://www.movimentohermes.com.br/modules/mod_jaslideshow2/assets/arrow-ri-hover.gif	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/modules/mod_jaslideshow2/assets/arrow-ri-hover.gif	(from http://www.movimentohermes.com.br/)
11:51:01	403/403	---M--	200	added ('OK')	image/png	etag:%221878028-193-491edce952480%22	http://www.movimentohermes.com.br/modules/mod_jaslideshow2/assets/arrow-bg.png	D:/site/movimentohermes.com.br/www.movimentohermes.com.br/modules/mod_jaslideshow2/assets/arrow-bg.png	(from http://www.movimentohermes.com.br/)
